,user,item,rating
61511,14,8864,5
61512,14,8757,5
61513,14,8868,4
61514,14,3297,5
61515,14,3906,5
61516,14,8748,5
61517,14,9196,4
61518,14,9230,3
61519,14,5662,5
61520,14,9215,4
61521,14,9290,4
61522,14,2923,5
61523,14,7621,4
61524,14,3686,5
61525,14,8744,5
61526,14,6604,4
61527,14,8760,5
61528,14,5644,4
61529,14,9300,5
61530,14,9301,3
61531,14,5676,5
61532,14,8668,5
61533,14,5647,5
61534,14,8919,4
61535,14,5691,3
61536,14,5667,4
61537,14,9202,3
61538,14,8664,5
61539,14,9061,4
61540,14,5663,5
61541,14,1893,5
61542,14,9302,4
61543,14,1797,5
61544,14,5651,5
61545,14,3361,4
61546,14,3439,4
61547,14,3279,4
61548,14,5649,4
61549,14,8870,5
61550,14,5689,3
61551,14,5672,4
61552,14,5652,4
61553,14,2923,5
61554,14,8917,4
61555,14,7577,4
61556,14,7375,5
61557,14,834,4
61558,14,5670,3
61559,14,6020,4
61560,14,6166,4
61561,14,5691,3
61562,14,5661,5
61563,14,5268,4
61564,14,9303,4
61565,14,2922,4
61566,14,6098,4
61567,14,5705,4
61568,14,9295,4
61569,14,2921,5
61570,14,6653,4
61571,14,9268,4
61572,14,5680,3
61573,14,2931,4
61574,14,5663,5
61575,14,7621,4
61576,14,5690,4
61577,14,7072,2
61578,14,5684,3
61579,14,7184,4
61580,14,5662,5
61581,14,5676,5
61582,14,9260,4
61583,14,3177,1
61584,14,6646,4
61585,14,8883,5
61586,14,9304,4
61587,14,5685,5
61588,14,5669,5
61589,14,4635,5
61590,14,9288,4
61591,14,6025,4
61592,14,9305,4
61593,14,5667,4
61594,14,5709,4
61595,14,5674,4
61596,14,5698,4
61597,14,5702,5
61598,14,5701,4
61599,14,5666,5
61600,14,5729,4
61601,14,8752,5
61602,14,5694,5
61603,14,8877,3
61604,14,5696,4
61605,14,9290,4
61606,14,5664,4
61607,14,3178,4
61608,14,5652,4
61609,14,2924,4
61610,14,2921,5
61611,14,5662,5
61612,14,6604,4
61613,14,5653,4
61614,14,3298,4
61615,14,3667,5
61616,14,8873,5
61617,14,5668,4
61618,14,5636,4
61619,14,6607,5
61620,14,5712,4
61621,14,5651,5
61622,14,9300,5
61623,14,5686,4
61624,14,2923,5
61625,14,5689,3
61626,14,5684,3
61627,14,8883,5
61628,14,8877,3
61629,14,4313,4
61630,14,5698,4
61631,14,7216,4
61632,14,8752,5
61633,14,9202,3
61634,14,8870,5
61635,14,9306,4
61636,14,6166,4
61637,14,1539,4
61638,14,8915,4
61639,14,9289,5
61640,14,3668,4
61641,14,5661,5
61642,14,4514,4
61643,14,5647,5
61644,14,5663,5
61645,14,3619,5
61646,14,8749,5
61647,14,8752,5
61648,14,8760,5
61649,14,5647,5
61650,14,291,4
61651,14,3025,3
61652,14,5858,4
61653,14,9088,4
61654,14,1823,3
61655,14,2805,4
61656,14,7083,3
61657,14,8630,5
61658,14,8644,3
61659,14,8661,5
61660,14,8737,5
61661,14,9134,4
61662,14,8684,4
61663,14,3213,4
61664,14,8660,4
61665,14,9083,5
61666,14,9307,4
61667,14,8640,5
61668,14,8048,4
61669,14,9308,4
61670,14,9299,4
61671,14,9308,4
61672,14,9299,4
61673,14,9207,5
61674,14,8862,5
61675,14,8743,5
61676,14,8745,5
61677,14,8942,5
61678,14,8918,4
61679,14,8760,5
61680,14,5710,5
61681,14,5692,5
61682,14,8754,5
61683,14,5663,5
61684,14,3671,4
61685,14,9066,3
61686,14,5727,4
61687,14,8752,5
61688,14,6098,4
61689,14,3619,5
61690,14,2421,5
61691,14,9174,4
61692,14,4112,5
61693,14,5651,5
61694,14,8746,5
61695,14,6744,5
61696,14,8747,5
61697,14,6464,5
61698,14,8869,4
61699,14,3670,5
61700,14,8753,5
61701,14,8756,4
61702,14,8975,5
61703,14,7621,4
61704,14,2421,5
61705,14,3680,4
61706,14,6603,5
61707,14,9309,4
61708,14,5649,4
61709,14,5688,4
61710,14,7577,4
61711,14,5702,5
61712,14,9205,5
61713,14,5652,4
61714,14,7375,5
61715,14,9310,4
61716,14,2921,5
61717,14,5641,4
61718,14,9203,4
61719,14,2421,5
61720,14,3680,4
61721,14,5685,5
61722,14,5268,4
61723,14,5655,4
61724,14,9288,4
61725,14,8918,4
61726,14,9300,5
61727,14,5673,4
61728,14,9311,1
61729,14,5676,5
61730,14,6604,4
61731,14,4463,4
61732,14,4635,5
61733,14,6020,4
61734,14,3906,5
61735,14,5653,4
61736,14,5666,5
61737,14,5646,4
61738,14,5697,4
61739,14,5694,5
61740,14,9267,4
61741,14,5643,4
61742,14,5645,2
61743,14,5683,4
61744,14,9266,5
61745,14,5698,4
61746,14,7216,4
61747,14,5636,4
61748,14,9295,4
61749,14,9306,4
61750,14,4810,4
61751,14,6166,4
61752,14,8664,5
61753,14,4582,4
61754,14,9312,4
61755,14,5701,4
61756,14,9293,4
61757,14,5669,5
61758,14,5635,4
61759,14,3121,5
61760,14,6607,5
61761,14,5637,4
61762,14,5682,3
61763,14,5642,4
61764,14,5689,3
61765,14,5711,4
61766,14,5703,4
61767,14,5660,4
61768,14,3298,4
61769,14,9308,4
61770,14,5661,5
61771,14,8776,4
61772,14,9158,5
61773,14,9313,4
61774,14,9299,4
61775,14,9308,4
61776,14,5661,5
61777,14,9287,5
61778,14,9230,3
61779,14,9205,5
61780,14,9207,5
61781,14,2997,5
61782,14,9160,5
61783,14,5647,5
61784,14,5731,5
61785,14,5666,5
61786,14,9001,4
61787,14,8986,5
61788,14,8979,4
61789,14,6258,5
61790,14,8737,5
61791,14,1131,5
61792,14,3926,5
61793,14,1183,5
61794,14,8844,4
61795,14,3028,5
61796,14,2775,5
61797,14,8690,4
61798,14,4112,5
61799,14,2935,4
61800,14,8665,4
61801,14,8810,5
61802,14,8713,5
61803,14,8797,4
61804,14,2840,4
61805,14,9314,3
61806,14,3440,2
61807,14,1190,4
61808,14,2891,4
61809,14,2894,4
61810,14,3371,4
61811,14,3944,4
61812,14,3437,3
61813,14,4399,4
61814,14,9315,4
61815,14,997,3
61816,14,9316,4
61817,14,9316,4
61818,14,1118,4
61819,14,4664,1
61820,14,4660,1
61821,14,3484,4
61822,14,3455,1
61823,14,9317,4
61824,14,5813,4
61825,14,5813,4
61826,14,1541,4
61827,14,4875,4
61828,14,4875,4
61829,14,9037,4
61830,14,7929,2
61831,14,4688,4
61832,14,3238,3
61833,14,5142,3
61834,14,301,4
61835,14,301,4
61836,14,3238,3
61837,14,9318,3
61838,14,9319,4
61839,14,9320,4
61840,14,9321,2
61841,14,2863,4
61842,14,9322,3
61843,14,9323,3
61844,14,1113,3
61845,14,2478,4
61846,14,1645,3
61847,14,9324,3
61848,14,9325,2
61849,14,404,4
61850,14,9104,3
61851,14,632,3
61852,14,1592,1
61853,14,9326,4
61854,14,1644,4
61855,14,9327,1
61856,14,9328,4
61857,14,1519,4
61858,14,3697,3
61859,14,9329,2
61860,14,9330,4
61861,14,8441,3
61862,14,1593,4
61863,14,9331,1
61864,14,1641,4
61865,14,2769,3
61866,14,2769,3
61867,14,9332,4
61868,14,680,1
61869,14,9333,3
61870,14,3802,3
61871,14,9334,4
61872,14,8441,3
61873,14,9335,4
61874,14,9336,3
61875,14,2768,3
61876,14,1648,3
61877,14,9337,4
61878,14,9338,3
61879,14,9339,2
61880,14,1815,3
61881,14,9340,2
61882,14,9341,4
61883,14,714,2
61884,14,9342,4
61885,14,9343,4
61886,14,9344,1
61887,14,9345,4
61888,14,1809,4
61889,14,9346,4
61890,14,1827,4
61891,14,7779,4
61892,14,1404,3
61893,14,1404,3
61894,14,1831,4
61895,14,1831,4
61896,14,1829,1
61897,14,1409,3
61898,14,1832,3
61899,14,6523,2
61900,14,368,1
61901,14,9347,2
61902,14,9348,4
61903,14,3340,4
61904,14,9349,1
61905,14,9350,1
61906,14,9351,1
61907,14,1419,1
61908,14,2007,4
61909,14,1828,4
61910,14,9352,1
61911,14,3065,2
61912,14,2043,3
61913,14,9353,4
61914,14,1408,3
61915,14,1828,4
61916,14,9354,3
61917,14,9353,4
61918,14,1403,3
61919,14,1811,3
61920,14,4818,1
61921,14,9355,2
61922,14,7022,4
61923,14,1817,1
61924,14,1410,1
61925,14,9356,3
61926,14,9357,3
61927,14,1824,3
61928,14,3508,1
61929,14,2237,3
61930,14,9358,1
61931,14,9359,3
61932,14,9360,2
61933,14,9361,4
61934,14,739,3
61935,14,1821,4
61936,14,7044,4
61937,14,3329,3
61938,14,3883,3
61939,14,7231,3
61940,14,1825,4
61941,14,1822,3
61942,14,2457,3
61943,14,9362,2
61944,14,9363,3
61945,14,1823,3
61946,14,1843,1
61947,14,9364,4
61948,14,1820,3
61949,14,9365,3
61950,14,1819,2
61951,14,1810,3
61952,14,9366,1
61953,14,9367,4
61954,14,7520,3
61955,14,1812,2
61956,14,1826,3
61957,14,9368,2
61958,14,7081,4
61959,14,6715,1
61960,14,9369,4
61961,14,405,4
61962,14,9370,3
61963,14,9371,4
61964,14,1814,2
61965,14,4327,2
61966,14,2014,4
61967,14,1813,4
61968,14,521,3
61969,14,9372,3
61970,14,7498,4
61971,14,1415,4
61972,14,2840,4
61973,14,2840,4
61974,14,9314,3
61975,14,9313,4
61976,14,9313,4
61977,14,9373,4
61978,14,9374,2
61979,14,9299,4
61980,14,9375,4
61981,14,9376,4
61982,14,9377,4
61983,14,9378,5
61984,14,9379,4
61985,14,8894,5
61986,14,317,5
61987,14,9378,5
61988,14,2840,4
61989,14,9380,4
61990,14,5662,5
61991,14,9174,4
61992,14,9313,4
61993,14,9299,4
61994,14,317,5
61995,14,9378,5
61996,14,4865,4
61997,14,9381,4
61998,14,9382,4
61999,14,4938,4
62000,14,9383,4
62001,14,9384,4
62002,14,4560,4
62003,14,9385,4
62004,14,9386,4
62005,14,9387,2
62006,14,9388,2
62007,14,9389,2
62008,14,9390,4
62009,14,9391,4
62010,14,9392,4
62011,14,9379,4
62012,14,9088,4
62013,14,9393,4
62014,14,9376,4
62015,14,9394,4
62016,14,9395,4
62017,14,9396,4
62018,14,9377,4
62019,14,9397,4
62020,14,9398,3
62021,14,1694,1
62022,14,8411,4
62023,14,8411,4
62024,14,8411,4
62025,14,2840,4
62026,14,9313,4
62027,14,9299,4
62028,14,9308,4
62029,14,9287,5
62030,14,9230,3
62031,14,5663,5
62032,14,5660,4
62033,14,9307,4
62034,14,3680,4
62035,14,5659,4
62036,14,8411,4
62037,14,2840,4
62038,14,8411,4
62039,14,8411,4
62040,14,2840,4
62041,14,9313,4
62042,14,9399,5
62043,14,9400,4
62044,14,6054,1
62045,14,8411,4
62046,14,9401,5
62047,14,8411,4
62048,14,8411,4
62049,14,9402,4
62050,14,9401,5
62051,14,9403,5
62052,14,8411,4
62053,14,2840,4
62054,14,9403,5
62055,14,2840,4
62056,14,8411,4
62057,14,9403,5
62058,14,8411,4
62059,14,9403,5
62060,14,9404,4
62061,14,9405,4
62062,14,9406,3
62063,14,9407,3
62064,14,9403,5
62065,14,8411,4
62066,14,9314,3
62067,14,2840,4
62068,14,9403,5
62069,14,8411,4
62070,14,2840,4
62071,14,9403,5
62072,14,8411,4
62073,14,8411,4
62074,14,9403,5
62075,14,9403,5
62076,14,8411,4
62077,14,8411,4
62078,14,9314,3
62079,14,2840,4
62080,14,8930,4
62081,14,8931,4
62082,14,9408,1
62083,14,8816,3
62084,14,8928,3
62085,14,8934,5
62086,14,8941,4
62087,14,5934,5
62088,14,3672,1
62089,14,2921,5
62090,14,3619,5
62091,14,8944,4
62092,14,3667,5
62093,14,3178,4
62094,14,3620,4
62095,14,8743,5
62096,14,3670,5
62097,14,3665,4
62098,14,2924,4
62099,14,9147,4
62100,14,8883,5
62101,14,3669,4
62102,14,5675,4
62103,14,9309,4
62104,14,8411,4
62105,14,5665,5
62106,14,3906,5
62107,14,9266,5
62108,14,5468,4
62109,14,5643,4
62110,14,5685,5
62111,14,9310,4
62112,14,3673,4
62113,14,5634,4
62114,14,5705,4
62115,14,5680,3
62116,14,9300,5
62117,14,5702,5
62118,14,9303,4
62119,14,4582,4
62120,14,4313,4
62121,14,9209,4
62122,14,9409,4
62123,14,4463,4
62124,14,5670,3
62125,14,9288,4
62126,14,6653,4
62127,14,8871,5
62128,14,7216,4
62129,14,9410,4
62130,14,9295,4
62131,14,3686,5
62132,14,3905,5
62133,14,5679,4
62134,14,6646,4
62135,14,6021,4
62136,14,2846,4
62137,14,5691,3
62138,14,9289,5
62139,14,9290,4
62140,14,8883,5
62141,14,9289,5
62142,14,5694,5
62143,14,9375,4
62144,14,8894,5
62145,14,317,5
62146,14,9378,5
62147,14,4865,4
62148,14,9381,4
62149,14,9403,5
62150,14,9411,4
62151,14,9412,3
62152,14,2840,4
62153,14,8411,4
62154,14,2778,5
62155,14,3502,5
62156,14,2398,5
62157,14,1766,5
62158,14,2840,4
62159,14,2736,5
62160,14,8411,4
62161,14,2754,5
62162,14,3630,5
62163,14,3565,4
62164,14,3487,5
62165,14,2245,5
62166,14,2723,4
62167,14,3566,5
62168,14,9046,5
62169,14,1183,5
62170,14,2247,5
62171,14,3631,5
62172,14,3492,5
62173,14,3481,5
62174,14,3489,5
62175,14,1588,4
62176,14,1757,3
62177,14,3491,5
62178,14,3490,5
62179,14,2778,5
62180,14,3488,5
62181,14,2501,5
62182,14,2501,5
62183,14,3480,5
62184,14,1893,5
62185,14,2739,5
62186,14,2848,5
62187,14,1797,5
62188,14,1797,5
62189,14,1001,4
62190,14,9403,5
62191,14,9413,3
62192,14,2840,4
62193,14,9299,4
62194,14,8894,5
62195,14,317,5
62196,14,8411,4
62197,14,2840,4
62198,14,9313,4
62199,14,9299,4
62200,14,9308,4
62201,14,5663,5
62202,14,9402,4
62203,14,9401,5
62204,14,9403,5
62205,14,8411,4
62206,14,2840,4
62207,14,9313,4
62208,14,9299,4
62209,14,9308,4
62210,14,5661,5
62211,14,5663,5
62212,14,9287,5
62213,14,5662,5
62214,14,9215,4
62215,14,9231,4
62216,14,9205,5
62217,14,9207,5
62218,14,9160,5
62219,14,5666,5
62220,14,5647,5
62221,14,2997,5
62222,14,9147,4
62223,14,9093,4
62224,14,8744,5
62225,14,8979,4
62226,14,8942,5
62227,14,9001,4
62228,14,9057,5
62229,14,8975,5
62230,14,8986,5
62231,14,7550,5
62232,14,2919,5
62233,14,1131,5
62234,14,6258,5
62235,14,1183,5
62236,14,8737,5
62237,14,8844,4
62238,14,3028,5
62239,14,6955,5
62240,14,8690,4
62241,14,2935,4
62242,14,8810,5
62243,14,8713,5
62244,14,8797,4
62245,14,2775,5
62246,14,8667,3
62247,14,3502,5
62248,14,4112,5
62249,14,8665,4
62250,14,8798,5
62251,14,8666,4
62252,14,8799,4
62253,14,9414,4
62254,14,9403,5
62255,14,3839,3
62256,14,3835,5
62257,14,8411,4
62258,14,9025,5
62259,14,2778,5
62260,14,3887,3
62261,14,1916,5
62262,14,8740,5
62263,14,9403,5
62264,14,2778,5
62265,14,9378,5
62266,14,8411,4
62267,14,2840,4
62268,14,2865,4
62269,14,2840,4
62270,14,4865,4
62271,14,9415,3
62272,14,4938,4
62273,14,9383,4
62274,14,9384,4
62275,14,4560,4
62276,14,9386,4
62277,14,9385,4
62278,14,3116,5
62279,14,9414,4
62280,14,9402,4
62281,14,9401,5
62282,14,9403,5
62283,14,8411,4
62284,14,2840,4
62285,14,9313,4
62286,14,9299,4
62287,14,9416,5
62288,14,9414,4
62289,14,3116,5
62290,14,9402,4
62291,14,9401,5
62292,14,8411,4
62293,14,2840,4
62294,14,9299,4
62295,14,9416,5
62296,14,7677,4
62297,14,3116,5
62298,14,9414,4
62299,14,9414,4
62300,14,9403,5
62301,14,9416,5
62302,14,9416,5
62303,14,7677,4
62304,14,9414,4
62305,14,3116,5
62306,14,9402,4
62307,14,9401,5
62308,14,9403,5
62309,14,8411,4
62310,14,2997,5
62311,14,1858,5
62312,14,1147,4
62313,14,1893,5
62314,14,1893,5
62315,14,9108,4
62316,14,2848,5
62317,14,1797,5
62318,14,7550,5
62319,14,8894,5
62320,14,317,5
62321,14,1773,5
62322,14,9416,5
62323,14,7677,4
62324,14,3116,5
62325,14,9414,4
62326,14,9402,4
62327,14,9401,5
62328,14,9403,5
62329,14,8411,4
62330,14,2840,4
62331,14,9313,4
62332,14,9299,4
62333,14,5323,5
62334,14,5323,5
62335,14,9416,5
62336,14,5708,4
62337,14,7375,5
62338,14,9133,4
62339,14,5665,5
62340,14,5647,5
62341,14,2421,5
62342,14,9146,4
62343,14,5651,5
62344,14,5664,4
62345,14,5662,5
62346,14,5663,5
62347,14,5661,5
62348,14,9307,4
62349,14,5660,4
62350,14,3680,4
62351,14,5659,4
62352,14,5323,5
62353,14,3903,5
62354,14,4635,5
62355,14,5323,5
62356,14,5323,5
62357,14,9416,5
62358,14,7018,4
62359,14,9417,5
62360,14,9418,4
62361,14,7018,4
62362,14,9417,5
62363,14,5323,5
62364,14,9416,5
62365,14,5323,5
62366,14,5704,4
62367,14,9302,4
62368,14,5655,4
62369,14,8819,3
62370,14,2421,5
62371,14,8871,5
62372,14,5700,4
62373,14,9165,4
62374,14,9166,4
62375,14,9267,4
62376,14,9419,3
62377,14,6653,4
62378,14,9420,3
62379,14,2865,4
62380,14,5698,4
62381,14,5668,4
62382,14,2929,4
62383,14,5679,4
62384,14,5659,4
62385,14,5708,4
62386,14,5268,4
62387,14,5697,4
62388,14,8752,5
62389,14,4810,4
62390,14,5659,4
62391,14,9289,5
62392,14,5642,4
62393,14,6098,4
62394,14,9304,4
62395,14,5669,5
62396,14,9409,4
62397,14,8983,4
62398,14,2921,5
62399,14,3906,5
62400,14,5646,4
62401,14,5694,5
62402,14,4514,4
62403,14,5673,4
62404,14,8918,4
62405,14,3121,5
62406,14,5707,4
62407,14,9290,4
62408,14,5672,4
62409,14,5676,5
62410,14,7874,3
62411,14,9203,4
62412,14,3298,4
62413,14,5709,4
62414,14,9146,4
62415,14,3667,5
62416,14,9265,4
62417,14,5636,4
62418,14,3905,5
62419,14,5706,3
62420,14,6635,2
62421,14,9312,4
62422,14,5634,4
62423,14,7577,4
62424,14,5663,5
62425,14,5701,4
62426,14,2922,4
62427,14,5195,4
62428,14,9288,4
62429,14,1539,4
62430,14,9209,4
62431,14,6025,4
62432,14,5667,4
62433,14,9266,5
62434,14,2923,5
62435,14,3903,5
62436,14,9305,4
62437,14,5695,4
62438,14,5652,4
62439,14,5323,5
62440,14,5685,5
62441,14,5665,5
62442,14,5635,4
62443,14,8917,4
62444,14,5662,5
62445,14,834,4
62446,14,5696,4
62447,14,3686,5
62448,14,5649,4
62449,14,5712,4
62450,14,5699,4
62451,14,5644,4
62452,14,9421,5
62453,14,7018,4
62454,14,5330,5
62455,14,9421,5
62456,14,9422,3
62457,14,9418,4
62458,14,7018,4
62459,14,9417,5
62460,14,5323,5
62461,14,9416,5
62462,14,7677,4
62463,14,9414,4
62464,14,3116,5
62465,14,9403,5
62466,14,8411,4
62467,14,2840,4
62468,14,9313,4
62469,14,6999,4
62470,14,5322,4
62471,14,5330,5
62472,14,5323,5
62473,14,5331,4
62474,14,4587,3
62475,14,5328,4
62476,14,4635,5
62477,14,5028,3
62478,14,5326,4
62479,14,9423,4
62480,14,9421,5
62481,14,4637,5
62482,14,4638,4
62483,14,4637,5
62484,14,5330,5
62485,14,9421,5
62486,14,9418,4
62487,14,9422,3
62488,14,7018,4
62489,14,9417,5
62490,14,9416,5
62491,14,7677,4
62492,14,5323,5
62493,14,3116,5
62494,14,9402,4
62495,14,9403,5
62496,14,8411,4
62497,14,4637,5
62498,14,5330,5
62499,14,9418,4
62500,14,9422,3
62501,14,9421,5
62502,14,7018,4
62503,14,9417,5
62504,14,9416,5
62505,14,7677,4
62506,14,5323,5
62507,14,3116,5
62508,14,9402,4
62509,14,9401,5
62510,14,9403,5
62511,14,8411,4
62512,14,9424,4
62513,14,9296,4
62514,14,9297,4
62515,14,9425,2
62516,14,9298,4
62517,14,9299,4
62518,14,9426,4
62519,14,4637,5
62520,14,5330,5
62521,14,9421,5
62522,14,9421,5
62523,14,7018,4
62524,14,9427,4
62525,14,9428,5
62526,14,9429,5
62527,14,5658,4
62528,14,4637,5
62529,14,9421,5
62530,14,7018,4
62531,14,9417,5
62532,14,9416,5
62533,14,5323,5
62534,14,9416,5
62535,14,7677,4
62536,14,3116,5
62537,14,9402,4
62538,14,9427,4
62539,14,5658,4
62540,14,7018,4
62541,14,9416,5
62542,14,7677,4
62543,14,3116,5
62544,14,9403,5
62545,14,9402,4
62546,14,8411,4
62547,14,9427,4
62548,14,9430,4
62549,14,9427,4
62550,14,9428,5
62551,14,9429,5
62552,14,5658,4
62553,14,4637,5
62554,14,7018,4
62555,14,9421,5
62556,14,5330,5
62557,14,9417,5
62558,14,5323,5
62559,14,9416,5
62560,14,9427,4
62561,14,9428,5
62562,14,9429,5
62563,14,5658,4
62564,14,4637,5
62565,14,4637,5
62566,14,4637,5
62567,14,5330,5
62568,14,9427,4
62569,14,9428,5
62570,14,9429,5
62571,14,5658,4
62572,14,4637,5
62573,14,9421,5
62574,14,7018,4
62575,14,9417,5
62576,14,7677,4
62577,14,9402,4
62578,14,9401,5
62579,14,9403,5
62580,14,8411,4
62581,14,5330,5
62582,14,9421,5
62583,14,7018,4
62584,14,5323,5
62585,14,9416,5
62586,14,7677,4
62587,14,9424,4
62588,14,5324,5
62589,14,5328,4
62590,14,5323,5
62591,14,4638,4
62592,14,4635,5
62593,14,5326,4
62594,14,6999,4
62595,14,9423,4
62596,14,5328,4
62597,14,9428,5
62598,14,4637,5
62599,14,9427,4
62600,14,5658,4
62601,14,9429,5
62602,14,5330,5
62603,14,9421,5
62604,14,5330,5
62605,14,5330,5
62606,14,7018,4
62607,14,9416,5
62608,14,4637,5
62609,14,9417,5
62610,14,5323,5
62611,14,5330,5
62612,14,5323,5
62613,14,4637,5
62614,14,5330,5
62615,14,7018,4
62616,14,9417,5
62617,14,5323,5
62618,14,9431,4
62619,14,5658,4
62620,14,4637,5
62621,14,9427,4
62622,14,9428,5
62623,14,5731,5
62624,14,8685,5
62625,14,8687,4
62626,14,7677,4
62627,14,8783,4
62628,14,4878,3
62629,14,8704,4
62630,14,8700,4
62631,14,3213,4
62632,14,3035,4
62633,14,8686,5
62634,14,9138,3
62635,14,8656,5
62636,14,8689,5
62637,14,8659,4
62638,14,487,4
62639,14,5341,3
62640,14,331,3
62641,14,8703,4
62642,14,3946,4
62643,14,8658,5
62644,14,8636,5
62645,14,5119,3
62646,14,8654,3
62647,14,9088,4
62648,14,8473,4
62649,14,8674,4
62650,14,9183,4
62651,14,8640,5
62652,14,8734,4
62653,14,8646,4
62654,14,8858,4
62655,14,8684,4
62656,14,8785,5
62657,14,8784,4
62658,14,942,3
62659,14,4868,3
62660,14,328,4
62661,14,8642,5
62662,14,8642,5
62663,14,8670,5
62664,14,8822,5
62665,14,4672,3
62666,14,8927,5
62667,14,8737,5
62668,14,8737,5
62669,14,8643,4
62670,14,8707,3
62671,14,8705,5
62672,14,9432,4
62673,14,8685,5
62674,14,2295,5
62675,14,8669,3
62676,14,8735,5
62677,14,9432,4
62678,14,8687,4
62679,14,328,4
62680,14,2930,4
62681,14,5268,5
62682,14,8688,4
62683,14,8657,3
62684,14,8733,5
62685,14,8656,5
62686,14,8785,5
62687,14,5867,5
62688,14,9314,3
62689,14,6095,5
62690,14,331,3
62691,14,8703,4
62692,14,9428,5
62693,14,3848,3
62694,14,8783,4
62695,14,9138,3
62696,14,8700,4
62697,14,4868,3
62698,14,8689,5
62699,14,9089,3
62700,14,9083,5
62701,14,9415,3
62702,14,8881,5
62703,14,8704,4
62704,14,8673,5
62705,14,329,4
62706,14,8724,5
62707,14,5189,5
62708,14,3946,4
62709,14,8671,4
62710,14,8640,5
62711,14,8641,4
62712,14,8928,3
62713,14,8927,5
62714,14,8630,5
62715,14,8686,5
62716,14,8705,5
62717,14,4672,3
62718,14,8932,3
62719,14,8932,3
62720,14,8858,4
62721,14,8738,5
62722,14,8776,4
62723,14,9134,4
62724,14,4895,5
62725,14,8670,5
62726,14,327,3
62727,14,8708,5
62728,14,7677,4
62729,14,3035,4
62730,14,8784,4
62731,14,9183,4
62732,14,8737,5
62733,14,8979,4
62734,14,8732,4
62735,14,9051,4
62736,14,8675,4
62737,14,5934,5
62738,14,9399,5
62739,14,9399,5
62740,14,9427,4
62741,14,9433,3
62742,14,2997,5
62743,14,8724,5
62744,14,3946,4
62745,14,6095,5
62746,14,8850,4
62747,14,5731,5
62748,14,5189,5
62749,14,8629,5
62750,14,3035,4
62751,14,2930,4
62752,14,8636,5
62753,14,5238,5
62754,14,8738,5
62755,14,328,4
62756,14,8928,3
62757,14,9183,4
62758,14,5867,5
62759,14,8705,5
62760,14,7677,4
62761,14,9415,3
62762,14,8785,5
62763,14,8783,4
62764,14,8689,5
62765,14,8645,3
62766,14,8670,5
62767,14,5713,5
62768,14,4672,3
62769,14,9432,4
62770,14,5713,5
62771,14,5687,5
62772,14,9399,5
62773,14,9427,4
62774,14,9429,5
62775,14,9428,5
62776,14,5658,4
62777,14,4637,5
62778,14,5330,5
62779,14,7018,4
62780,14,9421,5
62781,14,9417,5
62782,14,5323,5
62783,14,2840,4
62784,14,9313,4
62785,14,8645,3
62786,14,9432,4
62787,14,5713,5
62788,14,5687,5
62789,14,9424,4
62790,14,2778,5
62791,14,2774,3
62792,14,2775,5
62793,14,7523,5
62794,14,9434,4
62795,14,9432,4
62796,14,5648,5
62797,14,9432,4
62798,14,5713,5
62799,14,5687,5
62800,14,7523,5
62801,14,9399,5
62802,14,9427,4
62803,14,9428,5
62804,14,7523,5
62805,14,7523,5
62806,14,5713,5
62807,14,9432,4
62808,14,4637,5
62809,14,5324,5
62810,14,7523,5
62811,14,2071,5
62812,14,9432,4
62813,14,5687,5
62814,14,9427,4
62815,14,5687,5
62816,14,9427,4
62817,14,9427,4
62818,14,2071,5
62819,14,9432,4
62820,14,4637,5
62821,14,4637,5
62822,14,9399,5
62823,14,9428,5
62824,14,5658,4
62825,14,9421,5
62826,14,5330,5
62827,14,5648,5
62828,14,7523,5
62829,14,2071,5
62830,14,5324,5
62831,14,9432,4
62832,14,3240,3
62833,14,3240,3
62834,14,5324,5
62835,14,2071,5
62836,14,7523,5
62837,14,5648,5
62838,14,5713,5
62839,14,5687,5
62840,14,9427,4
62841,14,9429,5
62842,14,9428,5
62843,14,5658,4
62844,14,7018,4
62845,14,9417,5
62846,14,9421,5
62847,14,5330,5
62848,14,5323,5
62849,14,7018,4
62850,14,5713,5
62851,14,9427,4
62852,14,2071,5
62853,14,9432,4
62854,14,5324,5
62855,14,3240,3
62856,14,9429,5
62857,14,9428,5
62858,14,5658,4
62859,14,5687,5
62860,14,9421,5
62861,14,5330,5
62862,14,5648,5
62863,14,7523,5
62864,14,5657,5
62865,14,3240,3
62866,14,5324,5
62867,14,5324,5
62868,14,2071,5
62869,14,7523,5
62870,14,5648,5
62871,14,9432,4
62872,14,5641,4
62873,14,5708,4
62874,14,8668,5
62875,14,8873,5
62876,14,5670,3
62877,14,6607,5
62878,14,4635,5
62879,14,9300,5
62880,14,2921,5
62881,14,9266,5
62882,14,5635,4
62883,14,8917,4
62884,14,6025,4
62885,14,4774,3
62886,14,5683,4
62887,14,8871,5
62888,14,3121,5
62889,14,3899,4
62890,14,9435,4
62891,14,8476,5
62892,14,5656,5
62893,14,8476,5
62894,14,5657,5
62895,14,3240,3
62896,14,2071,5
62897,14,5648,5
62898,14,7754,4
62899,14,5656,5
62900,14,8476,5
62901,14,5657,5
62902,14,2615,5
62903,14,7754,4
62904,14,5656,5
62905,14,8476,5
62906,14,2615,5
62907,14,5656,5
62908,14,9436,4
62909,14,3240,3
62910,14,5324,5
62911,14,2071,5
62912,14,7523,5
